SSN,pH,%N,%C,C % Inorg  ,C % Org,Am Ox_Al mg/kg,Am Ox-Fe mg/kg,AmOx-Mn/mg/kg,AmOx-Pmg/kg, Olsen P mg/kg,pbi no units,Caex cmolc/ kg soil,Kex cmolc/ kg soil,Mgex cmolc/ kg soil,Naex cmolc/ kg soil,ECEC cmolc/ kg soil,ICP OES Al mg/kg ,ICP OES Ca mg/kg ,ICP OES Co mg/kg ,ICP OES Cr mg/kg ,ICP OES Cu mg/kg ,ICP OES Fe mg/kg ,ICP OES K mg/kg ,ICP OES Mg mg/kg ,ICP OES Mn mg/kg ,ICP OES Na mg/kg ,ICP OES Ni mg/kg ,ICP OES P mg/kg ,ICP OES Pb mg/kg ,ICP OES S mg/kg ,ICP OES Zn mg/kg ,ICPMS As 75 mg/kg,ICP MS Se 78 mg/kg,ICP MS Mo 95 mg/kg,ICP MS Cd 114 mg/kg,P,K,S,Ca,Mg,Cu,Zn,Fe,Mn,Mo,Public,Latitude,Longitude,Cluster,Plot,Depth,Cultivated
icr075696,6.17,0.05,0.56,0.0,0.56,176.30179119999997,281.2541985,12.042857955,5.79882631,2.02,12.67,1.52,0.248314066952443,0.213500002802535,0.112245412585458,0.902300072967923,2706.545625,369.58270960000004,0.6685839404,2.958982512,0.9113071148999999,2101.1444739999997,354.288602,169.7667031,22.96740546,57.37155253,0.6982350904000001,26.43393106,1.9976413569999998,54.59806642,2.589988398,0.183936592191084,0.126847464920903,0.068441164723943,-0.002935886851311,0.00506,0.3738,0.00457,0.04792,0.5575,0.00025,0.00043,0.20617,0.00252,0.01845,True,-15.867407,26.098539000000002,2,1,top,False
icr075697,7.58,0.03,0.28,0.0,0.28,321.0771542,351.4685224,10.462527185,-0.39130045,0.94,14.98,2.13,0.7510532050331851,0.281103126411498,1.51010408926593,3.4544507466485697,7836.09872,709.1144879,1.695577937,6.602724435,0.9110792945999999,4860.457684,1090.6524029999996,497.7239194,29.25714516,299.8293267,2.174100595,14.91931412,3.071705263,43.94676827,3.619338146,0.4469263950307621,0.22239115666998396,0.037854741359362995,-0.0031845053084699998,0.00506,0.48091999999999996,0.00457,0.04918,0.5575,0.00014,0.00032,0.36280999999999997,0.0018399999999999998,0.01845,True,-15.867407,26.098539000000002,2,1,sub,False
icr075716,,0.07,0.93,0.0,0.93,269.8966889,350.70941580000016,15.670944205,11.8477427,2.88,14.39,2.13,0.34393097308548304,0.580694086738859,-0.007670290094316,5.7795540386899695,4240.493846,480.71713600000004,1.064316413,3.927756446,1.420184779,2607.410776,383.8202295,279.5077659,28.44501559,33.17213724,1.339572431,35.07610755,2.523043434,55.05656217,3.5044359210000002,0.18519918490334306,0.17745266553753394,0.068994346704099,-0.0026676432962520003,0.00506,0.52272,0.00457,0.06617999999999999,0.5575,0.00041,0.00022999999999999998,0.23206,0.00245,0.01845,True,-15.85138333,26.095875,3,1,top,False
icr075717,6.18,0.03,0.33,0.0,0.33,140.5272788,205.4803897,7.113740945,2.03947203,1.24,9.46,1.09,0.19344047934827105,0.36000513988522403,-0.023980441089874998,3.51632776005431,3615.051279,276.718548,1.016919302,3.584174371,0.5607035918,2295.0726449999997,307.3819389,208.9116814,20.35346682,34.04276054,0.9877610542,20.00206931,2.245518978,26.289656,2.72050147,0.21290700761689998,0.202481009284343,0.09589331442552099,-0.0044569008604929995,0.00506,0.53392,0.00457,0.0385,0.5575,0.00023999999999999998,0.00023999999999999998,0.21153000000000002,0.0015,0.01845,True,-15.85138333,26.095875,3,1,sub,False
icr075736,5.46,0.61,6.3,0.0,6.3,2816.143333,2688.650239,35.401325555,70.85777487,7.2,124.54,28.38,0.805294527853685,5.538553736721388,0.45721348534358003,43.93687697777021,57813.7631,7097.782361,10.93549242,35.4082407,51.45911775,24921.96629,2988.5218440000012,3874.2326630000002,93.51312883,222.213877,23.80271057,215.0450915,9.791928334,595.0185795,41.26749083,1.86853404743467,1.38095884090573,0.500034094264927,0.11428575128625801,0.00506,0.6461399999999999,0.00457,0.6070399999999999,0.5575,0.0019399999999999999,0.00253,1.7581200000000001,0.0042899999999999995,0.01845,True,-15.827109,26.095398,4,2,top,False
icr075757,9.38,0.02,0.25,0.0,0.22,4208.485084,1804.065404,23.465458915,-5.68172285999999,0.72,47.65,2.32,1.20061310971905,0.769174921710664,4.480138450261991,12.5643751959953,22020.51006,1695.030557,4.870526074,15.08284323,3.150813975,10575.0883,1901.287881,1107.0156960000004,50.80051909,1045.389702,7.765844515,16.91777963,3.492081976,28.54502738,7.341040143,0.44762293173354795,0.278831362852781,0.034586100234634,-0.004581594771194001,0.00506,0.36133000000000004,0.00457,0.15561,0.5575,0.00028,0.0013800000000000002,0.6716300000000001,0.00168,0.01845,True,-15.896970999999999,26.115347,5,1,sub,False
icr075796,6.27,0.13,1.45,0.0,1.45,1277.468917,1726.886989,129.441672615,6.28855188,1.96,59.88,17.39,0.5142044761544989,3.28206104746544,0.36413499849293895,28.354553753606,36996.83434,3651.71555,9.342506682,26.01815199,19.03478067,21997.80664,2218.949203,2461.850219,159.366217,185.3066575,15.52583745,47.77111421,8.756922641000001,91.89218218,17.95668888,1.46848512162966,1.04809840619193,0.060709087137705994,0.009193333755254999,0.00506,0.8458100000000001,0.00457,0.30067,0.5575,0.00074,0.00082,1.18933,0.0029100000000000003,0.01845,True,-15.857948,26.111964999999998,7,1,top,False
icr075837,5.91,0.05,0.61,0.0,0.61,1142.627661,1093.8725029999996,20.884373715,11.552874000000001,1.3,78.51,3.67,0.37314603581316397,0.9085552085513248,0.533327932172264,9.57518067368063,22494.74266,733.37965745,6.36719473,22.758684815,7.4043997054999995,16317.664077000001,1569.1395015,685.6113345,73.050434345,250.31408505,9.8848754325,48.23813562,8.1868085345,67.78544392,8.003245064,0.533713226430747,0.625453699844129,0.021705859389143996,-0.00167865013137,0.00506,1.04072,0.00457,0.13013,0.5575,0.00063,0.0010199999999999999,2.32816,0.0025399999999999997,0.01845,True,-15.896332000000001,26.142028,9,1,sub,False
icr075756,8.73,0.03,0.41,0.0,0.41,442.40947750000004,501.38883030000005,32.037717335,3.54252227,1.0,27.82,1.78,0.681706001330406,0.5394571061510061,2.1355916580068897,9.01666522144918,8366.466766,1030.004549,2.6911357710000003,7.88919121,1.86282601,5224.875114,814.5472103,477.8518395,49.42899008,426.75941320000004,3.5473515989999997,20.27289718,3.017282877,34.84594028,4.313118995,0.317675137193234,0.2655697673561689,0.027017737802921004,0.000698803219329,0.00506,0.33366,0.00457,0.03671,0.5575,0.00039,0.00026000000000000003,0.26118,0.0032700000000000003,0.01845,True,-15.896970999999999,26.115347,5,1,top,False
icr075876,5.36,0.3,4.09,0.0,4.09,2010.0812870000002,3097.218638,71.343536715,30.446233124899997,5.52,110.6,20.44,1.34061735643795,4.83753898748241,0.238886670732072,34.091983205498096,54004.6918,4767.920591,10.25871276,40.67620766,39.76624538,27077.854180000002,3048.726030000001,3165.485823,145.6723135,183.98304299999998,19.02434279,155.2587601,12.97650098,490.8690659,29.41695506,1.37610492720779,1.5711259791064298,0.301188986187519,0.020055551490069,0.00506,1.18024,0.00457,0.51213,0.5575,0.00109,0.0017399999999999998,2.37419,0.00969,0.01845,True,-15.84979333,26.140195000000002,11,1,top,False
icr075897,5.92,0.11,1.43,0.0,1.43,1208.472007,2129.515757,87.662288195,3.29744143,2.42,64.28,15.66,0.866203543273616,3.809154308606221,0.259371739947103,26.4129219565586,38749.881480000004,2930.28668,10.50544314,34.88615245,22.3890179,22755.16816,2417.492712,2529.1713170000007,160.37439819999997,154.671905,16.44211723,74.35358174,9.276755313999999,133.1835281,24.08581317,1.02726746941597,1.20052641450923,0.078002094274715,0.011570882027921002,0.00506,1.23011,0.00457,0.5705600000000001,0.5575,0.0014199999999999998,0.0030399999999999997,2.86422,0.02648,0.01845,True,-15.83095833,26.13990833,12,1,sub,False
icr075916,5.63,0.07,0.97,0.0,0.97,1315.372492,1567.163383,29.808719865,24.224024627,2.18,77.06,4.31,0.404089979922152,0.9693821648864708,0.167763245710864,6.25973549465467,25248.0755,969.1868152999999,6.677187475,34.56491699,17.11548886,19660.160562,1102.0585640000004,673.5097735,82.40693358,120.0864206,12.43901211,72.7031824,9.313760723,57.82241077,10.094097300000001,0.551978903070053,0.9284423815788392,0.048559921817204005,-0.0015665105877100001,0.00506,0.5963,0.00457,0.09986,0.5575,0.00106,0.0007099999999999999,0.79747,0.00607,0.01845,True,-15.89698167,26.166365,13,1,top,False
icr075917,5.83,0.06,0.74,0.0,0.74,1620.163061,1476.538112,104.644178515,7.21146027,1.14,94.31,5.76,0.314216064257697,1.25710317731224,0.22950574204301602,11.534477690480196,37716.37824,1743.660204,12.22601194,41.74745457,19.52400837,29244.656539999996,1620.057473,1167.8268480000004,175.4500017,177.7063304,17.23466464,58.55812059,11.29939174,60.48336981,13.82692695,0.723366264163626,1.03708322599647,0.046258544291557,-0.0015800096121509999,0.00506,0.68939,0.00457,0.1188,0.5575,0.00135,0.0008900000000000001,1.6329799999999999,0.00797,0.01845,True,-15.89698167,26.166365,13,1,sub,False
icr021023,6.37,0.06,0.81,0.0,0.81,1581.268944,718.711967,360.1684053,28.59287882,1.96,47.26,3.5,0.18067512600803606,1.17001233523884,0.017279805143603,1.9220200593924999,18037.827478,467.94196389999996,9.687176555,19.859187300000002,6.706268561,17647.388368,492.8347018999999,284.56332369999996,503.9347568,41.86065561,8.058763447999999,166.4775721,9.605604204,66.19548911,10.22225331,1.08570778962872,1.25276694279845,0.2361276209574381,0.005460179673459,0.00506,1.28856,0.00457,0.05789,0.5575,0.00079,0.00088,1.29267,0.03412,0.01845,True,-8.0423584,37.31354523,10,1,top,False
icr030123,6.44,0.13,1.85,0.0,1.85,1778.0637170000002,2247.950561,424.7285675,52.13046796,4.98,62.96,8.19,0.6089278987109411,2.27006153302613,0.087165783833769,13.745332404547801,28349.717739999996,2288.983834,11.38580493,18.81022658,8.542345618999999,23403.7971,3809.847432,2824.306668,584.2137682,83.99685043,10.12778884,233.28020669999998,9.637016886,115.19163600000002,29.33768613,1.1736541218663101,0.839176201841652,0.165087727477926,0.006643823203795,0.00506,2.81339,0.00457,0.44059,0.5575,0.001,0.00255,2.08955,0.044789999999999996,0.01845,True,8.59928799,35.00059891,6,2,top,True
icr030335,7.79,0.21,4.23,1.7,2.5,3045.147409,1738.104626,486.9341907,321.2496672,5.74,252.04,37.29,1.23012906500206,2.7624172985064797,0.064684150587467,43.1353822908535,46224.364460000004,62852.87997,20.73488831,75.81645406,31.54536573,45347.55944,9822.426652,14875.688863999998,1033.447328,191.1297934,82.20947319,491.6948784,10.7724195,363.3958816,69.43848319,6.01047343918004,1.04734512208983,0.261624706279603,0.194001428187705,0.019530000000000002,1.56122,0.0127,8.49047,0.93768,0.00216,0.00504,2.928,0.06238,0.01845,True,9.57485485,42.66679382,1,3,top,
icr033446,8.41,0.03,1.17,0.9,0.24,2295.3075719999997,1414.634434,503.1975256,107.1239955,1.08,146.02,22.95,0.632200555066844,4.922313931298089,9.96620350359008,36.970585535381,40849.71838,31799.937710000002,13.14315324,33.509614,20.41057492,32033.86458,7702.980536,12409.079906,917.971201,2486.101083,25.90720307,266.0412616,7.1416697739999995,508.46966119999996,40.08892146,0.9757078819731708,0.9857665729511148,0.127567485458578,0.073597635211129,0.00506,2.36639,0.019540000000000002,4.49435,2.1539599999999997,0.0024,0.004379999999999999,3.21342,0.08388999999999999,0.01845,True,-0.129155,39.01071167,6,10,sub,
icr033507,8.19,0.04,0.49,0.1,0.43,1865.4567375,1001.8201195,574.04575095,172.40057665,3.18,94.74,21.81,1.28760209068348,3.3200392775231404,0.8492973190818102,26.117961248939398,32230.1961,7192.685134,9.424217564,22.46875257,10.992,27141.58778,7115.6548969999985,8213.612328,848.3799957999997,340.2591062,16.04996755,329.2719357,6.714021645,95.45571685,47.02554831,0.950601271593843,1.07739767379007,0.06428993123916599,0.063850171323927,0.027339999999999996,2.69979,0.00457,1.80919,1.45071,0.00144,0.005,2.67979,0.08227999999999999,0.01845,True,-0.106482,39.03767776,11,1,sub,
icr033580,8.02,0.19,2.85,1.0,1.87,1925.8655829999998,804.2681945,573.4590153,385.5905685,30.88,126.89,17.58,1.7031160823404101,2.44429772475622,1.19663209889034,20.842459874427306,22465.815,36132.736469999996,5.784851703999999,6.9644250735,5.3343337725,27534.84113,8998.980843000001,5435.455165500001,1032.2000212,1128.8212785,4.110396153,604.58544535,6.6171793435,330.9968433,76.80013081,1.53580522288607,1.9324803977340799,0.392360064818794,0.124130169982899,0.05542999999999999,3.12852,0.00761,5.3897699999999995,0.5575,0.00084,0.008320000000000001,2.87878,0.10380999999999999,0.01845,True,-0.104208,39.05907822,15,10,top,
icr037647,4.92,0.05,0.72,0.0,0.72,2063.513718,1542.991186,32.95492752,-23.62707903,0.58,81.01,0.36,0.032684993924799996,0.20259286485085398,0.024158637941688998,1.9107226234515402,23318.519080000002,138.81135869999997,3.420041489,74.82553604,4.191274855,29294.683160000004,372.82590730000004,466.8937905,86.34354166,31.26869879,10.02057872,111.2248878,6.331784066,31.01036062,8.226221172,2.00451058138271,0.419541320907586,0.124930849059591,-0.000283223438748,0.00506,0.10662,0.00457,0.01629,0.5575,0.00081,0.00075,1.99765,0.00585,0.01845,True,11.27255333,-5.464043332999999,13,1,sub,
icr041659,7.5,0.08,0.74,0.0,0.74,1170.023307,783.9008695,591.3982724,77.63813425,19.0,55.25,8.84,1.3750031119555102,3.40571981815264,0.4205063194299389,15.548954926183601,25412.06022,2298.731096,7.00635061,26.91035239,13.44114557,16433.171134,6396.490727,4108.540793,724.8628556,165.0478126,16.7789574,206.250946,4.710833915,74.92897488,23.32984591,0.7067531269485091,0.55234293556976,0.057623788834753,0.054832770802252,0.00506,1.52591,0.00457,0.45291000000000003,0.5575,0.0011099999999999999,0.0017399999999999998,1.25732,0.049760000000000006,0.01845,True,-2.64596796,39.51325607,2,1,top,
icr041699,7.26,0.05,0.57,0.0,0.57,767.7983212,646.7298483,499.7908562,19.48587676,9.44,48.29,7.64,1.1942737602957199,3.4559791993499305,0.152717622389034,12.782619280502301,20932.1255,1571.9311289999994,6.251244337,27.43726767,12.22147202,14651.145734,4497.340204,3160.967785000001,644.6603756,86.83861418,13.31811133,134.07860459999998,4.453735877,53.50438178,18.88136536,0.556973286499411,0.4296137241969629,0.10056626585574001,0.026669756052015,0.00506,1.8289900000000001,0.00457,0.3444,0.5575,0.0010199999999999999,0.0015400000000000001,1.1615,0.042980000000000004,0.01845,True,-2.60788202,39.516326899999996,4,1,top,
icr041916,7.52,0.04,0.47,0.0,0.47,990.6314125,518.2306392,177.16106409999998,3.410760425,1.74,66.89,15.18,0.8525891335983922,4.34401429994651,0.20682085789817198,19.6940483488885,20256.38318,2525.3236469999997,4.725063722,20.80076414,4.86770217,13217.841482,3072.210581,3102.527854,270.48992799999996,79.44499854,10.38810305,81.69102331,3.21110857,36.89451891,15.29713391,0.42142274004833796,0.376115283235423,0.010777733349049001,0.024861883402292003,0.00506,1.13591,0.00457,0.79371,0.5575,0.0006,0.00137,1.3069,0.04167,0.01845,True,-2.62039208,39.57739258,15,1,sub,
icr041935,7.32,0.08,0.87,0.0,0.87,1269.5049980000001,645.3433105,240.9735478,25.00525357,5.14,63.37,11.97,1.20237504398324,2.50801322197902,0.160784903938207,16.0063679857458,26812.168999999998,3122.533732,5.9950073470000005,24.799616699999998,7.6925028520000005,15793.330042,5314.612069,3691.9705719999997,401.8867744,91.37801800000001,14.57755578,141.26052719999996,4.978972371,86.35171174,19.17446196,0.9687948308387841,0.588587677944278,0.069035923375062,0.046409969279348005,0.00506,1.22292,0.00457,0.64512,0.5575,0.00066,0.0013800000000000002,1.24285,0.03486,0.01845,True,-2.60346293,39.58199310000001,16,1,top,
icr041987,6.3,0.42,4.79,0.0,4.79,1368.118826,1536.397426,914.2951662,1325.5949130000001,45.0,88.08,20.48,2.9045998834263904,5.09534823781938,0.059147754242820004,30.544689896487302,27015.85088,8150.424961,9.41413012,22.289294899999998,22.0261508,24593.870319999998,5932.1008409999995,3741.2256310000002,1186.2186228,133.05930159999997,15.83837434,1783.2882339999999,10.10547362,383.41866539999995,115.9260693,2.07876605593378,2.0951850748696796,1.6471161992221002,0.13298104818235698,0.03845,1.4199899999999999,0.00457,1.1053,0.5575,0.00186,0.00853,1.7894599999999998,0.07505,0.01845,True,-1.75930798,35.77468491,1,1,top,
icr042024,6.28,0.13,1.38,0.0,1.38,1157.790489,2536.000126000001,1143.758424,347.1325825,31.78,65.12,6.42,0.769728175960847,1.6688792232133305,0.0254733295953,10.980605386051199,15424.172225999999,1455.898077,7.302636486,11.36794161,9.311595055,18047.882102,1745.145718,944.5910945,1369.8831894000002,62.88991095,6.937516992000001,469.54257649999994,13.94868623,129.3368588,67.08921459,2.0683153891001798,1.89720867043547,0.7426944654946891,0.068195257173429,0.00506,0.9794299999999999,0.00457,0.22085,0.5575,0.00098,0.00542,1.51491,0.10264000000000001,0.01845,True,-1.70595801,35.78072357,3,1,top,
icr042049,5.74,0.13,1.52,0.0,1.52,2354.5513149999997,6466.476065,1624.336057,37.53545482,1.56,211.31,4.55,0.11763637058823499,2.5140709631845297,0.100950321257615,10.297281554386599,55424.232939999994,1015.36601,12.12731487,27.52959413,13.58849408,53106.01126,2018.5361850000002,1411.500689,1998.0559834000005,93.10233445,17.22014534,218.57426940000002,24.34391158,178.3071534,111.46278079999999,3.232311556164,3.22540164495522,0.211191145953728,0.026930731791116,0.00506,1.15594,0.00457,0.18492999999999998,0.5575,0.0013599999999999999,0.00868,4.0281,0.11675,0.01845,True,-1.68905199,35.77809525,4,4,sub,
icr042099,7.43,0.07,0.93,0.1,0.85,1326.838246,1580.705283,567.9803511,-7.166596205,0.96,92.5,31.41,0.258163599444733,3.72207194240691,1.59056731560052,38.1229852995079,33800.1124,9399.53615,8.153285787,19.65523402,5.061826442,28936.154919999997,1748.436734,3778.1490670000003,616.5284468,450.7894869,13.9266193,101.4012469,9.324367386,112.43225759999999,67.19463009,2.65010168592036,2.88920386642457,0.10166152989918599,0.020044672552905,0.00506,0.61311,0.00457,1.04675,0.5575,0.0006900000000000001,0.00528,2.2509200000000003,0.05741,0.01845,True,-1.70412803,35.80501556,7,1,sub,
icr042116,5.74,0.16,2.23,0.0,2.23,3029.829088,3644.652201,1178.7260199999996,18.41699027,0.9,206.84,8.83,0.23195477824278798,3.06071832463279,0.055948975913837996,14.9549148107924,72572.7897,2003.331905,12.51355295,32.85317578,16.36095092,62110.34822000001,2711.349319,1744.1921920000002,1601.9444544000007,92.49613206,24.26519076,270.0767085,22.87462791,231.528829,123.2621871,3.01132296864615,2.97145116087992,0.12866159979088398,0.04352087854024201,0.00506,1.2614100000000001,0.00457,0.25789,0.5575,0.00144,0.009340000000000001,4.464169999999999,0.09395,0.01845,True,-1.68290997,35.80660629,8,1,sub,
icr042152,7.3,0.09,1.28,0.1,1.2,1612.008715,1605.265384,1465.761702,-12.16411496,1.64,105.01,36.34,0.35972992682981103,4.185192133314129,0.93702847399913,43.662665599864205,33776.07604,9288.826443,11.48837341,24.48838847,6.867743207,28840.31898,1443.595012,4790.803514,1718.8332850000006,305.0776707,14.55531711,93.48019133,11.97881051,114.2600644,72.31842599,2.55404142147293,2.55609278808725,0.11632001642880699,0.042311520698547996,0.00506,0.68861,0.00457,1.08428,0.5575,0.0007700000000000001,0.00549,2.1322900000000002,0.10665,0.01845,True,-1.73084498,35.81271362,10,1,top,
icr042170,6.21,0.11,1.49,0.0,1.49,841.06175375,2515.6038525,536.2799769,21.17246097,2.28,53.48,11.29,0.798721025777847,2.16664656655832,0.4955248894038301,16.512012207704,18396.553264,2371.569026,6.961806798,12.63489664,4.467148221,20121.38262,1911.1108239999999,1659.701307,687.993245,163.9217342,7.4170972520000005,145.4543263,9.303448199,130.7177458,43.73757401,2.39095963677335,2.08680321519457,0.43061673885339097,0.019473360573673,0.00506,0.91835,0.00457,0.28993,0.5575,0.00053,0.0028899999999999998,1.39828,0.04433,0.01845,True,-1.70667195,35.82385635,11,1,top,
icr042189,6.69,0.44,5.85,0.0,5.85,2882.356491,3970.219382,2139.5253350000007,100.5146974,7.17,151.44,23.01,1.2755760256116002,7.47964549188233,0.069687552415144,33.3893470761921,48125.289619999996,5915.768926,17.76484686,41.05830269,20.79761279,61155.9214,2690.370677,2303.715776,2753.269124,97.92759921,23.7055103,309.4858225,20.58183946,397.77018799999996,106.59413570000001,3.05425478773272,2.6218219190976204,0.28572485013227,0.08121100761232,0.00506,1.23841,0.01876,0.9628399999999999,0.5575,0.00235,0.009859999999999999,4.90214,0.18599000000000002,0.01845,True,-1.68407798,35.8180542,12,1,top,
icr042228,5.78,0.09,1.05,0.0,1.05,1058.729836,1259.513186,338.1545974,-9.427701948,1.14,45.01,3.19,0.16916928153321198,2.5857483859370496,0.027323450230635,7.47814016629899,20506.450240000002,702.20176665,6.8949494289999995,90.080018325,3.5832232035000002,27021.33628,1394.9752330000001,1247.8714445,437.18364560000003,69.854430105,14.022645255,133.64520245,8.3483686775,103.45437395,29.82542211,1.8021940595973602,1.2459195837588999,0.247278220441387,0.013279912351347001,0.00506,1.9777,0.00457,0.19095,0.5575,0.00059,0.00238,2.68847,0.03098,0.01845,True,-1.73154998,35.84485626,14,1,sub,
